"Notes"	"State"	"State Code"	"Year"	"Year Code"	"UCD - Injury Mechanism & All Other Leading Causes"	"UCD - Injury Mechanism & All Other Leading Causes Code"	Deaths	Population	Crude Rate
	"Utah"	"49"	"2007"	"2007"	"Firearm"	"GRINJ-006"	26	656173	4.0
	"Utah"	"49"	"2008"	"2008"	"Firearm"	"GRINJ-006"	39	662249	5.9
	"Utah"	"49"	"2009"	"2009"	"Firearm"	"GRINJ-006"	29	670495	4.3
	"Utah"	"49"	"2010"	"2010"	"Firearm"	"GRINJ-006"	35	675560	5.2
	"Utah"	"49"	"2011"	"2011"	"Firearm"	"GRINJ-006"	35	692020	5.1
	"Utah"	"49"	"2012"	"2012"	"Firearm"	"GRINJ-006"	45	699160	6.4
	"Utah"	"49"	"2013"	"2013"	"Firearm"	"GRINJ-006"	38	714036	5.3
	"Utah"	"49"	"2014"	"2014"	"Firearm"	"GRINJ-006"	50	723176	6.9
	"Utah"	"49"	"2015"	"2015"	"Firearm"	"GRINJ-006"	69	738502	9.3
	"Utah"	"49"	"2016"	"2016"	"Firearm"	"GRINJ-006"	56	748472	7.5
	"Utah"	"49"	"2017"	"2017"	"Firearm"	"GRINJ-006"	63	757980	8.3
	"Utah"	"49"	"2018"	"2018"	"Firearm"	"GRINJ-006"	64	776690	8.2
	"Utah"	"49"	"2019"	"2019"	"Firearm"	"GRINJ-006"	65	786484	8.3
	"Utah"	"49"	"2020"	"2020"	"Firearm"	"GRINJ-006"	64	796644	8.0
	"Vermont"	"50"	"2020"	"2020"	"Firearm"	"GRINJ-006"	12	118275	Unreliable
	"Virginia"	"51"	"1999"	"1999"	"Firearm"	"GRINJ-006"	67	1434726	4.7
	"Virginia"	"51"	"2000"	"2000"	"Firearm"	"GRINJ-006"	49	1460594	3.4
	"Virginia"	"51"	"2001"	"2001"	"Firearm"	"GRINJ-006"	61	1507008	4.0
	"Virginia"	"51"	"2002"	"2002"	"Firearm"	"GRINJ-006"	52	1534328	3.4
	"Virginia"	"51"	"2003"	"2003"	"Firearm"	"GRINJ-006"	57	1559174	3.7
	"Virginia"	"51"	"2004"	"2004"	"Firearm"	"GRINJ-006"	58	1586638	3.7
	"Virginia"	"51"	"2005"	"2005"	"Firearm"	"GRINJ-006"	52	1607519	3.2
	"Virginia"	"51"	"2006"	"2006"	"Firearm"	"GRINJ-006"	62	1622763	3.8
	"Virginia"	"51"	"2007"	"2007"	"Firearm"	"GRINJ-006"	52	1626525	3.2
	"Virginia"	"51"	"2008"	"2008"	"Firearm"	"GRINJ-006"	70	1626331	4.3
	"Virginia"	"51"	"2009"	"2009"	"Firearm"	"GRINJ-006"	52	1631548	3.2
	"Virginia"	"51"	"2010"	"2010"	"Firearm"	"GRINJ-006"	43	1634302	2.6
	"Virginia"	"51"	"2011"	"2011"	"Firearm"	"GRINJ-006"	75	1643362	4.6
	"Virginia"	"51"	"2012"	"2012"	"Firearm"	"GRINJ-006"	70	1651414	4.2
	"Virginia"	"51"	"2013"	"2013"	"Firearm"	"GRINJ-006"	67	1658734	4.0
	"Virginia"	"51"	"2014"	"2014"	"Firearm"	"GRINJ-006"	78	1663843	4.7
	"Virginia"	"51"	"2015"	"2015"	"Firearm"	"GRINJ-006"	76	1659865	4.6
	"Virginia"	"51"	"2016"	"2016"	"Firearm"	"GRINJ-006"	87	1652773	5.3
	"Virginia"	"51"	"2017"	"2017"	"Firearm"	"GRINJ-006"	98	1647214	5.9
	"Virginia"	"51"	"2018"	"2018"	"Firearm"	"GRINJ-006"	110	1649458	6.7
	"Virginia"	"51"	"2019"	"2019"	"Firearm"	"GRINJ-006"	89	1638682	5.4
	"Virginia"	"51"	"2020"	"2020"	"Firearm"	"GRINJ-006"	123	1644202	7.5
	"Washington"	"53"	"1999"	"1999"	"Firearm"	"GRINJ-006"	72	1235789	5.8
	"Washington"	"53"	"2000"	"2000"	"Firearm"	"GRINJ-006"	53	1252989	4.2
	"Washington"	"53"	"2001"	"2001"	"Firearm"	"GRINJ-006"	52	1290448	4.0
	"Washington"	"53"	"2002"	"2002"	"Firearm"	"GRINJ-006"	52	1312866	4.0
	"Washington"	"53"	"2003"	"2003"	"Firearm"	"GRINJ-006"	62	1325860	4.7
	"Washington"	"53"	"2004"	"2004"	"Firearm"	"GRINJ-006"	55	1332145	4.1
	"Washington"	"53"	"2005"	"2005"	"Firearm"	"GRINJ-006"	50	1337393	3.7
	"Washington"	"53"	"2006"	"2006"	"Firearm"	"GRINJ-006"	56	1345318	4.2
	"Washington"	"53"	"2007"	"2007"	"Firearm"	"GRINJ-006"	51	1344837	3.8
	"Washington"	"53"	"2008"	"2008"	"Firearm"	"GRINJ-006"	52	1355511	3.8
	"Washington"	"53"	"2009"	"2009"	"Firearm"	"GRINJ-006"	49	1364157	3.6
	"Washington"	"53"	"2010"	"2010"	"Firearm"	"GRINJ-006"	47	1361873	3.5
	"Washington"	"53"	"2011"	"2011"	"Firearm"	"GRINJ-006"	53	1372272	3.9
	"Washington"	"53"	"2012"	"2012"	"Firearm"	"GRINJ-006"	62	1371353	4.5
	"Washington"	"53"	"2013"	"2013"	"Firearm"	"GRINJ-006"	55	1371124	4.0
	"Washington"	"53"	"2014"	"2014"	"Firearm"	"GRINJ-006"	75	1375061	5.5
	"Washington"	"53"	"2015"	"2015"	"Firearm"	"GRINJ-006"	64	1375263	4.7
	"Washington"	"53"	"2016"	"2016"	"Firearm"	"GRINJ-006"	73	1375580	5.3
	"Washington"	"53"	"2017"	"2017"	"Firearm"	"GRINJ-006"	83	1377190	6.0
	"Washington"	"53"	"2018"	"2018"	"Firearm"	"GRINJ-006"	95	1391114	6.8
	"Washington"	"53"	"2019"	"2019"	"Firearm"	"GRINJ-006"	70	1396316	5.0
	"Washington"	"53"	"2020"	"2020"	"Firearm"	"GRINJ-006"	99	1401989	7.1
	"West Virginia"	"54"	"1999"	"1999"	"Firearm"	"GRINJ-006"	22	367995	6.0
	"West Virginia"	"54"	"2000"	"2000"	"Firearm"	"GRINJ-006"	24	361869	6.6
	"West Virginia"	"54"	"2001"	"2001"	"Firearm"	"GRINJ-006"	11	361437	Unreliable
	"West Virginia"	"54"	"2002"	"2002"	"Firearm"	"GRINJ-006"	31	361427	8.6
	"West Virginia"	"54"	"2003"	"2003"	"Firearm"	"GRINJ-006"	25	360850	6.9
	"West Virginia"	"54"	"2004"	"2004"	"Firearm"	"GRINJ-006"	26	358406	7.3
	"West Virginia"	"54"	"2005"	"2005"	"Firearm"	"GRINJ-006"	20	354328	5.6
	"West Virginia"	"54"	"2006"	"2006"	"Firearm"	"GRINJ-006"	10	351525	Unreliable
	"West Virginia"	"54"	"2007"	"2007"	"Firearm"	"GRINJ-006"	19	348678	Unreliable
	"West Virginia"	"54"	"2008"	"2008"	"Firearm"	"GRINJ-006"	15	345987	Unreliable
	"West Virginia"	"54"	"2009"	"2009"	"Firearm"	"GRINJ-006"	22	346324	6.4
	"West Virginia"	"54"	"2010"	"2010"	"Firearm"	"GRINJ-006"	17	346341	Unreliable
	"West Virginia"	"54"	"2011"	"2011"	"Firearm"	"GRINJ-006"	23	347536	6.6
	"West Virginia"	"54"	"2012"	"2012"	"Firearm"	"GRINJ-006"	23	346257	6.6
	"West Virginia"	"54"	"2013"	"2013"	"Firearm"	"GRINJ-006"	16	345673	Unreliable
	"West Virginia"	"54"	"2014"	"2014"	"Firearm"	"GRINJ-006"	23	343300	6.7
	"West Virginia"	"54"	"2015"	"2015"	"Firearm"	"GRINJ-006"	17	337850	Unreliable
	"West Virginia"	"54"	"2016"	"2016"	"Firearm"	"GRINJ-006"	23	332424	6.9
	"West Virginia"	"54"	"2017"	"2017"	"Firearm"	"GRINJ-006"	20	327814	6.1
	"West Virginia"	"54"	"2018"	"2018"	"Firearm"	"GRINJ-006"	27	324709	8.3
	"West Virginia"	"54"	"2019"	"2019"	"Firearm"	"GRINJ-006"	27	320048	8.4
	"West Virginia"	"54"	"2020"	"2020"	"Firearm"	"GRINJ-006"	28	318432	8.8
	"Wisconsin"	"55"	"1999"	"1999"	"Firearm"	"GRINJ-006"	57	1162135	4.9
	"Wisconsin"	"55"	"2000"	"2000"	"Firearm"	"GRINJ-006"	64	1167561	5.5
	"Wisconsin"	"55"	"2001"	"2001"	"Firearm"	"GRINJ-006"	54	1187315	4.5
	"Wisconsin"	"55"	"2002"	"2002"	"Firearm"	"GRINJ-006"	54	1199874	4.5
	"Wisconsin"	"55"	"2003"	"2003"	"Firearm"	"GRINJ-006"	49	1208579	4.1
	"Wisconsin"	"55"	"2004"	"2004"	"Firearm"	"GRINJ-006"	59	1210889	4.9
	"Wisconsin"	"55"	"2005"	"2005"	"Firearm"	"GRINJ-006"	42	1208575	3.5
	"Wisconsin"	"55"	"2006"	"2006"	"Firearm"	"GRINJ-006"	27	1202800	2.2
	"Wisconsin"	"55"	"2007"	"2007"	"Firearm"	"GRINJ-006"	49	1190747	4.1
	"Wisconsin"	"55"	"2008"	"2008"	"Firearm"	"GRINJ-006"	29	1178725	2.5
	"Wisconsin"	"55"	"2009"	"2009"	"Firearm"	"GRINJ-006"	39	1169774	3.3
	"Wisconsin"	"55"	"2010"	"2010"	"Firearm"	"GRINJ-006"	53	1161688	4.6
	"Wisconsin"	"55"	"2011"	"2011"	"Firearm"	"GRINJ-006"	51	1160965	4.4
	"Wisconsin"	"55"	"2012"	"2012"	"Firearm"	"GRINJ-006"	45	1154090	3.9
	"Wisconsin"	"55"	"2013"	"2013"	"Firearm"	"GRINJ-006"	56	1155886	4.8
	"Wisconsin"	"55"	"2014"	"2014"	"Firearm"	"GRINJ-006"	47	1159342	4.1
	"Wisconsin"	"55"	"2015"	"2015"	"Firearm"	"GRINJ-006"	59	1157353	5.1
	"Wisconsin"	"55"	"2016"	"2016"	"Firearm"	"GRINJ-006"	75	1155404	6.5
	"Wisconsin"	"55"	"2017"	"2017"	"Firearm"	"GRINJ-006"	54	1150580	4.7
	"Wisconsin"	"55"	"2018"	"2018"	"Firearm"	"GRINJ-006"	44	1143687	3.8
	"Wisconsin"	"55"	"2019"	"2019"	"Firearm"	"GRINJ-006"	52	1134931	4.6
	"Wisconsin"	"55"	"2020"	"2020"	"Firearm"	"GRINJ-006"	57	1132226	5.0
	"Wyoming"	"56"	"1999"	"1999"	"Firearm"	"GRINJ-006"	15	114878	Unreliable
	"Wyoming"	"56"	"2001"	"2001"	"Firearm"	"GRINJ-006"	13	114345	Unreliable
	"Wyoming"	"56"	"2002"	"2002"	"Firearm"	"GRINJ-006"	16	115412	Unreliable
	"Wyoming"	"56"	"2003"	"2003"	"Firearm"	"GRINJ-006"	12	115725	Unreliable
	"Wyoming"	"56"	"2007"	"2007"	"Firearm"	"GRINJ-006"	12	114414	Unreliable
	"Wyoming"	"56"	"2008"	"2008"	"Firearm"	"GRINJ-006"	10	114941	Unreliable
	"Wyoming"	"56"	"2009"	"2009"	"Firearm"	"GRINJ-006"	13	115775	Unreliable
	"Wyoming"	"56"	"2010"	"2010"	"Firearm"	"GRINJ-006"	19	114415	Unreliable
	"Wyoming"	"56"	"2011"	"2011"	"Firearm"	"GRINJ-006"	17	114822	Unreliable
	"Wyoming"	"56"	"2012"	"2012"	"Firearm"	"GRINJ-006"	11	116147	Unreliable
	"Wyoming"	"56"	"2013"	"2013"	"Firearm"	"GRINJ-006"	16	117699	Unreliable
	"Wyoming"	"56"	"2014"	"2014"	"Firearm"	"GRINJ-006"	17	117349	Unreliable
	"Wyoming"	"56"	"2015"	"2015"	"Firearm"	"GRINJ-006"	17	116265	Unreliable
	"Wyoming"	"56"	"2016"	"2016"	"Firearm"	"GRINJ-006"	10	115695	Unreliable
	"Wyoming"	"56"	"2017"	"2017"	"Firearm"	"GRINJ-006"	15	113133	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	"Firearm"	"GRINJ-006"	20	113383	17.6
	"Wyoming"	"56"	"2019"	"2019"	"Firearm"	"GRINJ-006"	18	114028	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Firearm"	"GRINJ-006"	19	114897	Unreliable
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"Five-Year Age Groups: 10-14 years; 15-19 years; 20-24 years"
"MCD - ICD-10 Codes: X72 (Intentional self-harm by handgun discharge); X73 (Intentional self-harm by rifle, shotgun and larger"
"firearm discharge); X74 (Intentional self-harm by other and unspecified firearm discharge)"
"UCD - ICD-10 Codes: X72 (Intentional self-harm by handgun discharge); X73 (Intentional self-harm by rifle, shotgun and larger"
"firearm discharge); X74 (Intentional self-harm by other and unspecified firearm discharge)"
"Group By: State; Year; UCD - Injury Mechanism & All Other Leading Causes"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Apr 5, 2025 8:58:55 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Apr 5, 2025 8:58:55 PM"
"---"
Messages:
"1. Selections made to any variable in [UCD - ICD-10 Codes, UCD - Injury Mechanism & All Other Leading Causes] cause equivalent"
"selections in the other variables. More Information: http://wonder.cdc.gov/wonder/help/faq.html#related-variables."
"2. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"3. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"4. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"7. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Not Stated."
"8. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"9. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
